State,Total_Confirmed,Total_Cured,Total_Death,DATE,Total_confirmed2,Confirmed_cases_on_this_day,Recovered_cases_on_this_day,Death_cases_on_this_day
Ladakh,1306,1066,4,28-07-2020,1306,21,3,0
Madhya Pradesh,28589,19791,820,28-07-2020,28589,789,659,9
Maharashtra,383723,221944,13883,28-07-2020,383723,7924,8706,227
Manipur,2286,1596,0,28-07-2020,2286,51,42,0
Meghalaya,738,186,5,28-07-2020,738,36,51,0
Mizoram,384,193,0,28-07-2020,384,23,0,0
Nagaland,1385,569,5,28-07-2020,1385,46,20,1
Odisha,26892,17374,147,28-07-2020,26892,1503,581,7
Puducherry,2872,1720,43,28-07-2020,2872,86,75,3
Punjab,13769,9064,318,28-07-2020,13769,551,254,12
Rajasthan,36878,26123,631,28-07-2020,36878,969,770,10
Sikkim,555,174,1,28-07-2020,555,10,26,1
Tamil Nadu,220716,162249,3571,28-07-2020,220716,6993,5723,77
Telangana,57142,42909,480,28-07-2020,57142,3083,1577,17
Tripura,4049,2467,17,28-07-2020,4049,149,106,4
Uttarakhand,6328,3675,66,28-07-2020,6328,224,109,3
Uttar Pradesh,70493,42833,1456,28-07-2020,70493,3505,1192,30
West Bengal,60830,39917,1411,28-07-2020,60830,2112,2166,39
Andaman and Nicobar Islands,363,196,1,29-07-2020,363,25,4,0
Andhra Pradesh,110297,52622,1148,29-07-2020,110297,7948,3064,58
Arunachal Pradesh,1330,617,3,29-07-2020,1330,91,43,0
Assam,34947,26618,88,29-07-2020,34947,1371,1216,2
Bihar,43843,28856,269,29-07-2020,43843,2599,1326,16
Chandigarh,934,599,14,29-07-2020,934,24,24,0
Chhattisgarh,8257,5439,46,29-07-2020,8257,512,267,2
Dadra and Nagar Haveli and Daman and Diu,982,596,2,29-07-2020,982,36,32,0
Delhi,132275,117507,3881,29-07-2020,132275,1056,1135,28
Goa,5287,3595,36,29-07-2020,5287,168,185,0
Gujarat,57982,42412,2372,29-07-2020,57982,1108,1032,24
Haryana,32876,25758,406,29-07-2020,32876,749,712,9
Himachal Pradesh,2330,1234,14,29-07-2020,2330,60,18,0
Jammu and Kashmir,18879,10885,333,29-07-2020,18879,489,483,12
Jharkhand,9078,3868,89,29-07-2020,9078,395,98,0
Karnataka,107001,40504,2055,29-07-2020,107001,5536,2819,102
Kerala,20894,10724,67,29-07-2020,20894,1167,679,4
Ladakh,1327,1067,6,29-07-2020,1327,21,1,2
Madhya Pradesh,29217,20343,830,29-07-2020,29217,628,552,10
Maharashtra,391440,232277,14165,29-07-2020,391440,7717,10333,282
Manipur,2317,1612,0,29-07-2020,2317,31,16,0
Meghalaya,779,194,5,29-07-2020,779,41,8,0
Mizoram,384,198,0,29-07-2020,384,0,5,0
Nagaland,1460,577,5,29-07-2020,1460,75,8,0
Odisha,28107,18061,154,29-07-2020,28107,1215,687,7
Puducherry,3011,1782,47,29-07-2020,3011,139,62,4
Punjab,14378,9752,336,29-07-2020,14378,609,688,18
Rajasthan,38514,27202,644,29-07-2020,38514,1636,1079,13
Sikkim,579,186,1,29-07-2020,579,24,12,0
Tamil Nadu,227688,166956,3659,29-07-2020,227688,6972,4707,88
Telangana,57142,42909,480,29-07-2020,57142,0,0,0
Tripura,4269,2621,21,29-07-2020,4269,220,154,4
Uttarakhand,6587,3720,70,29-07-2020,6587,259,45,4
Uttar Pradesh,73951,44520,1497,29-07-2020,73951,3458,1687,41
West Bengal,62964,42022,1449,29-07-2020,62964,2134,2105,38
Andaman and Nicobar Islands,428,201,2,30-07-2020,428,65,5,1
Andhra Pradesh,120390,55406,1213,30-07-2020,120390,10093,2784,65
Arunachal Pradesh,1410,677,3,30-07-2020,1410,80,60,0
Assam,36295,27832,92,30-07-2020,36295,1348,1214,4
Bihar,46080,30320,278,30-07-2020,46080,2237,1464,9
Chandigarh,978,611,14,30-07-2020,978,44,12,0
Chhattisgarh,8539,5636,48,30-07-2020,8539,282,197,2
Dadra and Nagar Haveli and Daman and Diu,1026,648,2,30-07-2020,1026,44,52,0
Delhi,133310,118633,3907,30-07-2020,133310,1035,1126,26
Goa,5489,3784,39,30-07-2020,5489,202,189,3
Gujarat,59126,43195,2396,30-07-2020,59126,1144,783,24
Haryana,33631,26420,413,30-07-2020,33631,755,662,7
Himachal Pradesh,2403,1332,14,30-07-2020,2403,73,98,0
Jammu and Kashmir,19419,11322,348,30-07-2020,19419,540,437,15
Jharkhand,9861,4035,98,30-07-2020,9861,783,167,9
Karnataka,112504,42901,2147,30-07-2020,112504,5503,2397,92
Kerala,21797,11365,68,30-07-2020,21797,903,641,1
Ladakh,1347,1080,6,30-07-2020,1347,20,13,0
Madhya Pradesh,30134,20934,843,30-07-2020,30134,917,591,13
Maharashtra,400651,239755,14463,30-07-2020,400651,9211,7478,298
Manipur,2458,1639,0,30-07-2020,2458,141,27,0
Meghalaya,784,207,5,30-07-2020,784,5,13,0
Mizoram,398,215,0,30-07-2020,398,14,17,0
Nagaland,1513,595,5,30-07-2020,1513,53,18,0
Odisha,29175,18939,159,30-07-2020,29175,1068,878,5
Puducherry,3177,1874,47,30-07-2020,3177,166,92,0
Punjab,14946,10213,361,30-07-2020,14946,568,461,25
Rajasthan,38964,27569,650,30-07-2020,38964,450,367,6
Sikkim,596,198,1,30-07-2020,596,17,12,0
Tamil Nadu,234114,172883,3741,30-07-2020,234114,6426,5927,82
Telangana,58906,43751,492,30-07-2020,58906,1764,842,12
Tripura,4485,2678,21,30-07-2020,4485,216,57,0
Uttarakhand,6866,3811,72,30-07-2020,6866,279,91,2
Uttar Pradesh,77334,45807,1530,30-07-2020,77334,3383,1287,33
West Bengal,65258,44116,1490,30-07-2020,65258,2294,2094,41
Andaman and Nicobar Islands,471,201,4,31-07-2020,471,43,0,2
Andhra Pradesh,130557,60024,1281,31-07-2020,130557,10167,4618,68
Arunachal Pradesh,1484,827,3,31-07-2020,1484,74,150,0
Assam,38407,29080,94,31-07-2020,38407,2112,1248,2
Bihar,48477,31350,282,31-07-2020,48477,2397,1030,4
Chandigarh,1016,647,14,31-07-2020,1016,38,36,0
Chhattisgarh,8761,5921,51,31-07-2020,8761,222,285,3
Dadra and Nagar Haveli and Daman and Diu,1064,668,2,31-07-2020,1064,38,20,0
Delhi,134403,119724,3936,31-07-2020,134403,1093,1091,29
Goa,5704,4005,42,31-07-2020,5704,215,221,3
Gujarat,60285,44074,2418,31-07-2020,60285,1159,879,22
Haryana,34254,27340,417,31-07-2020,34254,623,920,4
Himachal Pradesh,2506,1387,14,31-07-2020,2506,103,55,0
Jammu and Kashmir,19869,11842,365,31-07-2020,19869,450,520,17
Jharkhand,10167,4176,103,31-07-2020,10167,306,141,5
Karnataka,118632,46694,2230,31-07-2020,118632,6128,3793,83
Kerala,22303,12159,70,31-07-2020,22303,506,794,2
Ladakh,1378,1094,7,31-07-2020,1378,31,14,1
Madhya Pradesh,30968,21657,857,31-07-2020,30968,834,723,14
Maharashtra,411798,248615,14729,31-07-2020,411798,11147,8860,266
Manipur,2505,1672,4,31-07-2020,2505,47,33,4
Meghalaya,803,210,5,31-07-2020,803,19,3,0
Mizoram,408,234,0,31-07-2020,408,10,19,0
Nagaland,1566,625,5,31-07-2020,1566,53,30,0
Odisha,30378,19746,169,31-07-2020,30378,1203,807,10
Puducherry,3298,1958,48,31-07-2020,3298,121,84,1
Punjab,15456,10509,370,31-07-2020,15456,510,296,9
Rajasthan,40145,28385,663,31-07-2020,40145,1181,816,13
Sikkim,610,214,1,31-07-2020,610,14,16,0
Tamil Nadu,239978,178178,3838,31-07-2020,239978,5864,5295,97
Telangana,60717,44572,505,31-07-2020,60717,1811,821,13
Tripura,4706,2962,21,31-07-2020,4706,221,284,0
Uttarakhand,7065,3996,76,31-07-2020,7065,199,185,4
Uttar Pradesh,81039,46803,1587,31-07-2020,81039,3705,996,57
West Bengal,67692,46256,1536,31-07-2020,67692,2434,2140,46
Andaman and Nicobar Islands,548,214,5,01-08-2020,548,77,13,1
Andhra Pradesh,140933,63864,1349,01-08-2020,140933,10376,3840,68
Arunachal Pradesh,1591,918,3,01-08-2020,1591,107,91,0
Assam,40269,30357,98,01-08-2020,40269,1862,1277,4
Bihar,51233,33358,296,01-08-2020,51233,2756,2008,14
Chandigarh,1051,667,15,01-08-2020,1051,35,20,1
Chhattisgarh,9086,6230,53,01-08-2020,9086,325,309,2
Dadra and Nagar Haveli and Daman and Diu,1100,686,2,01-08-2020,1100,36,18,0
Delhi,135598,120930,3963,01-08-2020,135598,1195,1206,27
Goa,5913,4211,45,01-08-2020,5913,209,206,3
Gujarat,61438,44907,2441,01-08-2020,61438,1153,833,23
Haryana,34965,28227,421,01-08-2020,34965,711,887,4
Himachal Pradesh,2564,1459,14,01-08-2020,2564,58,72,0
Jammu and Kashmir,20359,12217,377,01-08-2020,20359,490,375,12
Jharkhand,10958,4314,106,01-08-2020,10958,791,138,3
Karnataka,124115,49788,2314,01-08-2020,124115,5483,3094,84
Kerala,23613,13023,73,01-08-2020,23613,1310,864,3
Ladakh,1404,1095,7,01-08-2020,1404,26,1,0
Madhya Pradesh,31806,22271,867,01-08-2020,31806,838,614,10
Maharashtra,422118,256158,14994,01-08-2020,422118,10320,7543,265
Manipur,2621,1689,5,01-08-2020,2621,116,17,1
Meghalaya,823,215,5,01-08-2020,823,20,5,0
Mizoram,412,247,0,01-08-2020,412,4,13,0
Nagaland,1693,635,5,01-08-2020,1693,127,10,0
Odisha,31877,20518,177,01-08-2020,31877,1499,772,8
Puducherry,3472,2100,49,01-08-2020,3472,174,142,1
Punjab,16119,10734,386,01-08-2020,16119,663,225,16
Rajasthan,41298,29035,674,01-08-2020,41298,1153,650,11
Sikkim,639,231,1,01-08-2020,639,29,17,0
Tamil Nadu,245859,183956,3935,01-08-2020,245859,5881,5778,97
Telangana,62703,45388,519,01-08-2020,62703,1986,816,14
Tripura,4978,3327,21,01-08-2020,4978,272,365,0
Uttarakhand,7183,4168,80,01-08-2020,7183,118,172,4
Uttar Pradesh,85461,48863,1630,01-08-2020,85461,4422,2060,43
West Bengal,70188,48374,1581,01-08-2020,70188,2496,2118,45
Andaman and Nicobar Islands,636,226,7,02-08-2020,636,88,12,2
Andhra Pradesh,150209,76614,1407,02-08-2020,150209,9276,12750,58
Arunachal Pradesh,1673,969,3,02-08-2020,1673,82,51,0
Assam,41726,31442,101,02-08-2020,41726,1457,1085,3
Bihar,54240,34994,309,02-08-2020,54240,3007,1636,13
Chandigarh,1079,683,18,02-08-2020,1079,28,16,3
Chhattisgarh,9385,6610,55,02-08-2020,9385,299,380,2
Dadra and Nagar Haveli and Daman and Diu,1145,725,2,02-08-2020,1145,45,39,0
Delhi,136716,122131,3989,02-08-2020,136716,1118,1201,26
Goa,6193,4438,48,02-08-2020,6193,280,227,3
Gujarat,62463,45699,2464,02-08-2020,62463,1025,792,23
Haryana,35758,29080,428,02-08-2020,35758,793,853,7
Himachal Pradesh,2634,1502,14,02-08-2020,2634,70,43,0
Jammu and Kashmir,20972,12871,388,02-08-2020,20972,613,654,11
Jharkhand,11686,4513,113,02-08-2020,11686,728,199,7
Karnataka,129287,53648,2412,02-08-2020,129287,5172,3860,98
Kerala,24742,13775,81,02-08-2020,24742,1129,752,8
Ladakh,1462,1108,7,02-08-2020,1462,58,13,0
Madhya Pradesh,32614,22969,876,02-08-2020,32614,808,698,9
Maharashtra,431719,266883,15316,02-08-2020,431719,9601,10725,322
Manipur,2756,1699,6,02-08-2020,2756,135,10,1
Meghalaya,856,252,5,02-08-2020,856,33,37,0
Mizoram,468,253,0,02-08-2020,468,56,6,0
Nagaland,1831,640,5,02-08-2020,1831,138,5,0
Odisha,33479,21274,187,02-08-2020,33479,1602,756,10
Puducherry,3606,2198,51,02-08-2020,3606,134,98,2
Punjab,17063,11075,405,02-08-2020,17063,944,341,19
Rajasthan,42646,29977,690,02-08-2020,42646,1348,942,16
Sikkim,650,269,1,02-08-2020,650,11,38,0
Tamil Nadu,251738,190966,4034,02-08-2020,251738,5879,7010,99
Telangana,64786,46502,530,02-08-2020,64786,2083,1114,11
Tripura,5233,3463,23,02-08-2020,5233,255,136,2
Uttarakhand,7447,4330,83,02-08-2020,7447,264,162,3
Uttar Pradesh,89048,51334,1677,02-08-2020,89048,3587,2471,47
West Bengal,72777,50517,1629,02-08-2020,72777,2589,2143,48
Andaman and Nicobar Islands,734,242,8,03-08-2020,734,98,16,1
Andhra Pradesh,158764,82886,1474,03-08-2020,158764,8555,6272,67
Arunachal Pradesh,1698,996,3,03-08-2020,1698,25,27,0
Assam,42904,32384,105,03-08-2020,42904,1178,942,4
Bihar,57024,36389,329,03-08-2020,57024,2784,1395,20
Chandigarh,1117,698,19,03-08-2020,1117,38,15,1
Chhattisgarh,9531,6991,58,03-08-2020,9531,146,381,3
Dadra and Nagar Haveli and Daman and Diu,1184,766,2,03-08-2020,1184,39,41,0
Delhi,137677,123317,4004,03-08-2020,137677,961,1186,15
Goa,6530,4668,53,03-08-2020,6530,337,230,5
Gujarat,63562,46504,2486,03-08-2020,63562,1099,805,22
Haryana,36519,29690,433,03-08-2020,36519,761,610,5
Himachal Pradesh,2703,1559,14,03-08-2020,2703,69,57,0
Jammu and Kashmir,21416,13127,396,03-08-2020,21416,444,256,8
Jharkhand,12523,4682,118,03-08-2020,12523,837,169,5
Karnataka,134819,57725,2496,03-08-2020,134819,5532,4077,84
Kerala,25911,14463,82,03-08-2020,25911,1169,688,1
Ladakh,1466,1108,7,03-08-2020,1466,4,0,0
Madhya Pradesh,33535,23550,886,03-08-2020,33535,921,581,10
Maharashtra,441228,276809,15576,03-08-2020,441228,9509,9926,260
Manipur,2831,1737,7,03-08-2020,2831,75,38,1
Meghalaya,874,264,5,03-08-2020,874,18,12,0
Mizoram,482,258,0,03-08-2020,482,14,5,0
Nagaland,1935,648,5,03-08-2020,1935,104,8,0
Odisha,34913,21955,197,03-08-2020,34913,1434,681,10
Puducherry,3806,2309,52,03-08-2020,3806,200,111,1
Punjab,17853,11466,423,03-08-2020,17853,790,391,18
Rajasthan,43804,30710,703,03-08-2020,43804,1158,733,13
Sikkim,658,289,1,03-08-2020,658,8,20,0
Tamil Nadu,257613,196483,4132,03-08-2020,257613,5875,5517,98
Telangana,66677,47590,540,03-08-2020,66677,1891,1088,10
Tripura,5374,3605,27,03-08-2020,5374,141,142,4
Uttarakhand,7593,4437,86,03-08-2020,7593,146,107,3
Uttar Pradesh,92921,53168,1730,03-08-2020,92921,3873,1834,53
West Bengal,75516,52730,1678,03-08-2020,75516,2739,2213,49
Andaman and Nicobar Islands,830,263,10,04-08-2020,830,96,21,2
Andhra Pradesh,166586,88672,1537,04-08-2020,166586,7822,5786,63
Arunachal Pradesh,1758,1063,3,04-08-2020,1758,60,67,0
Assam,45275,33428,109,04-08-2020,45275,2371,1044,4
Bihar,59328,38228,330,04-08-2020,59328,2304,1839,1
Chandigarh,1159,706,19,04-08-2020,1159,42,8,0
Chhattisgarh,9779,7256,61,04-08-2020,9779,248,265,3
Dadra and Nagar Haveli and Daman and Diu,1274,860,2,04-08-2020,1274,90,94,0
Delhi,138482,124254,4021,04-08-2020,138482,805,937,17
Goa,6816,4876,56,04-08-2020,6816,286,208,3
Gujarat,64585,47478,2508,04-08-2020,64585,1023,974,22
Haryana,37173,30470,440,04-08-2020,37173,654,780,7
Himachal Pradesh,2818,1658,14,04-08-2020,2818,115,99,0
Jammu and Kashmir,22006,14032,407,04-08-2020,22006,590,905,11
Jharkhand,13478,4792,125,04-08-2020,13478,955,110,7
Karnataka,139571,62500,2594,04-08-2020,139571,4752,4775,98
Kerala,26873,15278,84,04-08-2020,26873,962,815,2
Ladakh,1485,1109,7,04-08-2020,1485,19,1,0
Madhya Pradesh,34285,24099,900,04-08-2020,34285,750,549,14
Maharashtra,450196,287030,15842,04-08-2020,450196,8968,10221,266
Manipur,2920,1766,7,04-08-2020,2920,89,29,0
Meghalaya,902,264,5,04-08-2020,902,28,0,0
Mizoram,501,266,0,04-08-2020,501,19,8,0
Nagaland,2129,657,5,04-08-2020,2129,194,9,0
Odisha,36297,23074,207,04-08-2020,36297,1384,1119,10
Puducherry,3982,2411,56,04-08-2020,3982,176,102,4
Punjab,18527,11882,442,04-08-2020,18527,674,416,19
Rajasthan,44975,31458,715,04-08-2020,44975,1171,748,12
Sikkim,688,297,1,04-08-2020,688,30,8,0
Tamil Nadu,263222,202283,4241,04-08-2020,263222,5609,5800,109
Telangana,68946,49675,563,04-08-2020,68946,2269,2085,23
Tripura,5505,3675,28,04-08-2020,5505,131,70,1
Uttarakhand,7800,4538,90,04-08-2020,7800,207,101,4
Uttar Pradesh,97362,55393,1778,04-08-2020,97362,4441,2225,48
West Bengal,78232,54818,1731,04-08-2020,78232,2716,2088,53
Andaman and Nicobar Islands,928,277,12,05-08-2020,928,98,14,2
Andhra Pradesh,176333,95625,1604,05-08-2020,176333,9747,6953,67
Arunachal Pradesh,1790,1105,3,05-08-2020,1790,32,42,0
Assam,48161,34421,115,05-08-2020,48161,2886,993,6
Bihar,61788,40348,347,05-08-2020,61788,2460,2120,17
Chandigarh,1206,715,20,05-08-2020,1206,47,9,1
Chhattisgarh,10202,7613,69,05-08-2020,10202,423,357,8
Dadra and Nagar Haveli and Daman and Diu,1325,919,2,05-08-2020,1325,51,59,0
Delhi,139156,125226,4033,05-08-2020,139156,674,972,12
Goa,7075,5114,60,05-08-2020,7075,259,238,4
Gujarat,65599,48376,2533,05-08-2020,65599,1014,898,25
Haryana,37796,31226,448,05-08-2020,37796,623,756,8
Himachal Pradesh,2879,1710,14,05-08-2020,2879,61,52,0
Jammu and Kashmir,22396,14856,417,05-08-2020,22396,390,824,10
Jharkhand,13940,5164,128,05-08-2020,13940,462,372,3
Karnataka,145830,69272,2704,05-08-2020,145830,6259,6772,110
Kerala,27956,16299,87,05-08-2020,27956,1083,1021,3
Ladakh,1534,1127,7,05-08-2020,1534,49,18,0
Madhya Pradesh,35082,25414,912,05-08-2020,35082,797,1315,12
Maharashtra,457956,299356,16142,05-08-2020,457956,7760,12326,300
Manipur,3018,1814,7,05-08-2020,3018,98,48,0
Meghalaya,917,330,5,05-08-2020,917,15,66,0
Mizoram,504,282,0,05-08-2020,504,3,16,0
Nagaland,2405,659,5,05-08-2020,2405,276,2,0
Odisha,37681,24483,216,05-08-2020,37681,1384,1409,9
Puducherry,4147,2537,58,05-08-2020,4147,165,126,2
Punjab,19015,12491,462,05-08-2020,19015,488,609,20
Rajasthan,46679,32832,732,05-08-2020,46679,1704,1374,17
Sikkim,783,299,1,05-08-2020,783,95,2,0
Tamil Nadu,268285,208784,4349,05-08-2020,268285,5063,6501,108
Telangana,70958,50814,576,05-08-2020,70958,2012,1139,13
Tripura,5628,3725,30,05-08-2020,5628,123,50,2
Uttarakhand,8008,4847,95,05-08-2020,8008,208,309,5
Uttar Pradesh,100310,57271,1817,05-08-2020,100310,2948,1878,39
West Bengal,80984,56884,1785,05-08-2020,80984,2752,2066,54
Andaman and Nicobar Islands,1027,326,14,06-08-2020,1027,99,49,2
Andhra Pradesh,186461,104354,1681,06-08-2020,186461,10128,8729,77
Arunachal Pradesh,1855,1210,3,06-08-2020,1855,65,105,0
Assam,50445,35892,121,06-08-2020,50445,2284,1471,6
Bihar,64770,42414,355,06-08-2020,64770,2982,2066,8
Chandigarh,1270,715,20,06-08-2020,1270,64,0,0
Chhattisgarh,10407,7871,71,06-08-2020,10407,205,258,2
Dadra and Nagar Haveli and Daman and Diu,1366,960,2,06-08-2020,1366,41,41,0
Delhi,140232,126116,4044,06-08-2020,140232,1076,890,11
